instance_id,global,local,label
16830,0.45,0.0022421746850421077,1
16830,0.12,0.0002028844025037392,1
16830,0.04,0.00019131013053749903,1
16830,0.08,0.00018789209722551296,1
16830,0.04,0.00019134563437974225,1
16830,0.38,0.00018635973343986866,1
16830,0.0,0.00017671301740509234,1
16830,0.44,0.00019742079558248435,1
16830,0.08,0.00019087589022036714,1
16830,0.0,0.00017770412345017323,1
16830,0.48,0.0018815306767753846,1
16830,0.37,0.00018534120524106543,1
16830,0.41,0.000195984113152494,1
16830,0.5,0.0034348919680006152,1
16830,0.41,0.00019686490476995459,1
16830,0.35,0.0007056726879281186,1
16830,0.0,0.00018184120585851255,1
16830,0.5,0.010266280695488851,1
16830,0.07,0.00018775708082291405,1
16830,0.37,0.00018573540961452673,1
16830,0.01,0.00018891868851703155,1
16830,0.04,0.00019188099988837168,1
16830,0.47,0.0002112045755618273,1
16830,0.04,0.00019671156745878704,1
16830,0.57,0.9781276011162372,1
16830,0.48,0.0018818456047267778,1
16830,0.04,0.0001925080932118894,1
16830,0.39,0.0007201407367583247,1
16830,0.27,0.0007374227920100106,1
16830,0.37,0.0007072912101141583,1
16830,0.06,0.0001933567799697591,1
16830,0.0,0.0001835861733776904,1
16830,0.35,0.0007021937707550746,1
16830,0.18,0.00020563249161485034,1
16830,0.4,0.0008363391897210179,1
16830,0.45,0.0015179988458096955,1
16830,0.37,0.0006990221470589028,1
16830,0.54,0.9999934659333454,1
16830,0.5,0.0047654619031359405,1
16830,0.41,0.00019551188763515902,1
16830,0.37,0.0007327180498927982,1
16830,0.41,0.00019684117684048213,1
16830,0.5,0.01047777672459068,1
16830,0.33,0.0007368765133499408,1
16830,0.0,0.00018064977186812986,1
16830,0.0,0.00018146415896714568,1
16830,0.37,0.0006987276809587174,1
16830,0.0,0.00018249547547324828,1
16830,0.28,0.0007394733395814533,1
16830,0.06,0.00019074441018138171,1
16830,0.27,0.00018707369005468717,1
16830,0.3,0.0007385842727887509,1
16830,0.39,0.0007198166485003136,1
16830,0.34,0.0007362084255618014,1
16830,0.57,0.9781340995464252,1
16830,0.37,0.00018583891778899838,1
16830,0.31,0.0008104570426806385,1
16830,0.06,0.0001923680124384304,1
16830,0.48,0.018832573855526714,1
16830,0.36,0.0006978280658861626,1
16830,0.07,0.0001936373931022133,1
16830,0.51,0.9924793651030658,1
16830,0.58,0.978154214874787,1
16830,0.51,0.9957343987556305,1
16830,0.0,0.00018328028963900917,1
16830,0.45,0.0022416233379679434,1
16830,0.39,0.0008414111867939834,1
16830,0.08,0.00018765046951623295,1
16830,0.07,0.0001936979909861731,1
16830,0.08,0.00019050546715387135,1
16830,0.34,0.0007354252679009545,1
16830,0.5,0.007872770191863514,1
16830,0.5,0.0035322325438855006,1
16830,0.35,0.00018682926648139938,1
16830,0.5,0.023487177001424667,1
16830,0.14,0.00020241245791717872,1
16830,0.41,0.0001957547839397704,1
16830,0.07,0.00018829296627371605,1
16830,0.5,0.00787465234369348,1
16830,0.5,0.05665501792073819,1
16830,0.06,0.0001930377014871461,1
16830,0.5,0.03789261987863482,1
16830,0.04,0.0001975387131472072,1
16830,0.0,0.00017914712997126682,1
16830,0.48,0.0033624812091741034,1
16830,0.41,0.0001972972725532291,1
16830,0.51,0.9906080178198662,1
16830,0.32,0.0008123846934975557,1
16830,0.36,0.0008012255987616149,1
16830,0.41,0.00019962203715537667,1
16830,0.36,0.0008312257914944258,1
16830,0.0,0.0001809850110385019,1
16830,0.05,0.0001902126028301669,1
16830,0.09,0.00019461784296046606,1
16830,0.39,0.0007296329520828271,1
16830,0.27,0.0001871030928697704,1
16830,0.35,0.00018621560052773257,1
16830,0.09,0.0001942759094894804,1
16830,0.08,0.00018799035853542826,1
16830,0.35,0.0007051488347212352,1
16830,0.0,0.00018348811255552788,1
16830,0.0,0.00018276820125358263,1
16830,0.16,0.00020521826050505195,1
16830,0.05,0.00018980948751801967,1
16830,0.28,0.000738867484269356,1
16830,0.36,0.0006979161223542878,1
16830,0.41,0.00019639071406842994,1
16830,0.0,0.00018194062564098228,1
16830,0.44,0.0033294681008184854,1
16830,0.02,0.00018434149494713506,1
16830,0.0,0.00017858996910010438,1
16830,0.38,0.0007076719436673967,1
16830,0.5,0.09713104480101856,1
16830,0.57,0.9781525380279096,1
16830,0.5,0.08099738678306173,1
16830,0.44,0.003331877609093238,1
16830,0.06,0.00018812667109090818,1
16830,0.01,0.00018397673735675665,1
16830,0.5,0.007877000224700136,1
16830,0.38,0.00018646538200123495,1
16830,0.08,0.00018770528845126445,1
16830,0.05,0.00019027962224291752,1
16830,0.47,0.00021072952484988005,1
16830,0.15,0.00020622201453161302,1
16830,0.0,0.00018036406446386867,1
16830,0.07,0.00018820780026525787,1
16830,0.0,0.00017423465942365977,1
16830,0.51,0.9924842096627516,1
16830,0.0,0.00017799544461351093,1
16830,0.0,0.0001832271417485476,1
16830,0.41,0.0001959866192453833,1
16830,0.25,0.00018715964470289982,1
16830,0.41,0.0007224386824656926,1
16830,0.04,0.00019525474096192497,1
16830,0.45,0.00234320624582522,1
16830,0.41,0.0001949461693359257,1
16830,0.0,0.00018254891439234517,1
16830,0.53,0.9627393376238544,1
16830,0.06,0.0001934511011210119,1
16830,0.46,0.003315477114063522,1
16830,0.45,0.0033254407856168917,1
16830,0.27,0.0007397866990701965,1
16830,0.38,0.0007138121485892795,1
16830,0.04,0.0001912384228133434,1
16830,0.06,0.0001926887912056468,1
16830,0.35,0.0007040430310909886,1
16830,0.5,0.030475749203956227,1
16830,0.51,0.9871976775451369,1
16830,0.04,0.00019160580119578465,1
16830,0.41,0.00019511596083120636,1
16830,0.25,0.0001871763361902381,1
16830,0.45,0.002344958993247671,1
16830,0.09,0.00019427932613864902,1
16830,0.57,0.9781392467788194,1
16830,0.5,0.07853003932878533,1
16830,0.46,0.0033182750300120483,1
16830,0.05,0.0001901590838669282,1
16830,0.41,0.00018494087577233063,1
16830,0.17,0.00020555024705914946,1
16830,0.42,0.00019519895051527437,1
16830,0.53,0.9999936657521408,1
16830,0.3,0.0007397866990701965,1
16830,0.41,0.0001949124216985715,1
16830,0.42,0.00018481713324581875,1
16830,0.04,0.00019149684853102486,1
16830,0.05,0.00019019033466366632,1
16830,0.5,0.32608991492967826,1
16830,0.0,0.0001786312860117904,1
16830,0.41,0.00019611325171233282,1
16830,0.41,0.0001971805488138617,1
16830,0.45,0.0025753887684947263,1
16830,0.04,0.0001887157319371457,1
16830,0.06,0.00019270513848458276,1
16830,0.0,0.00017984921648591848,1
16830,0.05,0.00018986156067072726,1
16830,0.04,0.0001893148470373756,1
16830,0.49,0.0033579303127728648,1
16830,0.0,0.00018267552275793412,1
16830,0.46,0.003317287452312311,1
16830,0.39,0.000720401890557323,1
16830,0.04,0.00018772022322622567,1
16830,0.49,0.00335991993282077,1
16830,0.5,0.007874868277687437,1
16830,0.07,0.0001882755301780663,1
16830,0.08,0.00019092599491307144,1
16830,0.08,0.0001938869778176053,1
16830,0.04,0.00019203476380031631,1
16830,0.15,0.00020676264910430303,1
16830,0.04,0.00019094837929732472,1
16830,0.35,0.0007062037549649167,1
16830,0.35,0.0007032226396849041,1
16830,0.38,0.00018635736893263792,1
16830,0.0,0.00017940627388145797,1
16830,0.5,0.09766831252082722,1
16830,0.01,0.00018895235941908782,1
16830,0.41,0.00019701358609315852,1
16830,0.04,0.00019179417155312442,1
16830,0.5,0.007881525892493755,1
16830,0.5,0.007882987508220219,1
16830,0.23,0.0001873118496789804,1
16830,0.0,0.00018027576459106882,1
16830,0.0,0.000178193645473122,1
16830,0.51,0.9924777571105119,1
16830,0.0,0.00018232839505751775,1
16830,0.04,0.0001897124648280817,1
16830,0.04,0.00018872673924273604,1
16830,0.38,0.00019479548505972255,1
16830,0.0,0.0001745660995438088,1
16830,0.45,0.00026133571412893363,1
16830,0.5,0.03966677294724575,1
16830,0.41,0.0001964006692484891,1
16830,0.04,0.0001918884425371615,1
16830,0.47,0.0005249811875168576,1
16830,0.52,0.969914444548896,1
16830,0.0,0.00017423465942365977,1
16830,0.28,0.0007397866990701965,1
16830,0.51,0.9756936111246569,1
16830,0.13,0.00020267092725001238,1
16830,0.08,0.00019099622659454215,1
16830,0.49,0.0015727140588961202,1
16830,0.1,0.0001940764051640703,1
16830,0.0,0.00017423465942365977,1
16830,0.3,0.0007397866990701965,1
16830,0.09,0.00019413926179264046,1
16830,0.36,0.0007007947993364944,1
16830,0.08,0.00018767797498388166,1
16830,0.41,0.0007221597674854493,1
16830,0.51,0.9740014687927108,1
16830,0.51,0.9924770896724446,1
16830,0.05,0.00019808918340374833,1
16830,0.39,0.0007086242592513639,1
16830,0.5,0.00788074266084471,1
16830,0.39,0.000840210960942073,1
16830,0.11,0.00020295804094740025,1
16830,0.04,0.0001899974610871684,1
16830,0.3,0.0007397866990701965,1
16830,0.01,0.00018370094433696425,1
16830,0.08,0.00019385234393144428,1
16830,0.35,0.000705569677139759,1
16830,0.41,0.00019650704776977298,1
16830,0.51,0.971813747957679,1
16830,0.08,0.00019090180038245687,1
16830,0.51,0.9958051521208342,1
16830,0.0,0.00018108386009643877,1
16830,0.4,0.0007272931143217963,1
16830,0.2,0.00020907230463950354,1
16830,0.07,0.00018780770902844903,1
16830,0.5,0.007939557322896279,1
16830,0.05,0.00019022217815039148,1
16830,0.0,0.00018079178993363372,1
16830,0.0,0.00018066072443071032,1
16830,0.5,0.007882543134197874,1
16830,0.07,0.00019358596600163136,1
16830,0.08,0.00019387771274117634,1
16830,0.35,0.0007031459429893765,1
16830,0.04,0.00019715086757617173,1
16830,0.23,0.0001872564666520004,1
16830,0.08,0.00019106376077203017,1
16830,0.41,0.00019646846650282694,1
16830,0.41,0.00019491339399773836,1
16830,0.04,0.00019215668209990577,1
16830,0.1,0.00019469279547185443,1
16830,0.08,0.00019417582603972053,1
16830,0.19,0.00018737720251725572,1
16830,0.38,0.00018636139630896314,1
16830,0.45,0.0023442225064928875,1
16830,0.36,0.0001855180371778979,1
16830,0.0,0.00018266305232414416,1
16830,0.04,0.0001918727382281326,1
16830,0.07,0.00019360744896515647,1
16830,0.3,0.0007397866990701965,1
16830,0.13,0.00018753982894647442,1
16830,0.36,0.0008011687957303717,1
16830,0.47,0.0033107474494632003,1
16830,0.04,0.0001964393018002997,1
16830,0.46,0.0033157584708166867,1
16830,0.0,0.00018238124056571873,1
16830,0.0,0.00017423465942365977,1
16830,0.51,0.9924759923309819,1
16830,0.0,0.00017640872736257904,1
16830,0.48,0.003687903663574615,1
16830,0.07,0.00018776581532051363,1
16830,0.4,0.0007273532035599256,1
16830,0.35,0.0007027682893336935,1
16830,0.05,0.000190303399914601,1
16830,0.14,0.00020225340818578306,1
16830,0.0,0.00018206095227525822,1
16830,0.07,0.0001904415055013992,1
16830,0.05,0.00019222975256850765,1
16830,0.04,0.00019128839074113673,1
16830,0.41,0.00019718281349662576,1
16830,0.5,0.07424955488250096,1
16830,0.52,0.9958001877037472,1
16830,0.32,0.00018689204855144444,1
16830,0.0,0.00017970553308329355,1
16830,0.38,0.0007149760257827922,1
16830,0.08,0.0001877063875232837,1
16830,0.06,0.00018811278642493645,1
16830,0.04,0.0001895538151202551,1
16830,0.0,0.00017551580196527148,1
16830,0.04,0.00019003122931056824,1
16830,0.04,0.0001900126273215813,1
16830,0.51,0.992482093104448,1
16830,0.52,0.8271401590650949,1
16830,0.41,0.00019543532382905733,1
16830,0.55,0.9460728776366717,1
16830,0.51,0.9742603548461596,1
16830,0.41,0.00019521415686915631,1
16830,0.41,0.00019723130371778884,1
16830,0.06,0.00019323606906179107,1
16830,0.08,0.00019095291658350515,1
16830,0.06,0.0001923710338560169,1
16830,0.0,0.00018297531622052848,1
16830,0.45,0.0022178466741188596,1
16830,0.02,0.00018441760578883121,1
16830,0.45,0.0033289403992215003,1
16830,0.06,0.00019257577480868922,1
16830,0.41,0.00019595616162515218,1
16830,0.49,0.0015727227434477816,1
16830,0.53,0.9999677000138287,1
16830,0.0,0.00017832142631596655,1
16830,0.18,0.0002079951856182238,1
16830,0.41,0.009127148057680253,1
16830,0.0,0.0001770030859277929,1
16830,0.51,0.9928071610403304,1
16830,0.0,0.00017423465942365977,1
16830,0.01,0.00018410245974766676,1
16830,0.41,0.0001958322806150099,1
16830,0.0,0.00017743005003249712,1
16830,0.06,0.00019877922537783852,1
16830,0.0,0.0001793497796084044,1
16830,0.4,0.00072687030566373,1
16830,0.41,0.00019726918745021076,1
16830,0.5,0.03589825324931085,1
16830,0.06,0.00019287623351553964,1
16830,0.04,0.00019141382517401555,1
16830,0.0,0.00017784614059132716,1
16830,0.04,0.00019210132276101463,1
16830,0.36,0.00020138816393290514,1
16830,0.44,0.0033320889866534083,1
16830,0.35,0.0007057425321187193,1
16830,0.39,0.0007192332906814824,1
16830,0.45,0.003331050512576339,1
16830,0.04,0.0001887010364577218,1
16830,0.0,0.0001831043868315001,1
16830,0.46,0.0033144908453536393,1
16830,0.52,0.9958018037023295,1
16830,0.0,0.0001762789012088767,1
16830,0.52,0.9958016063050394,1
16830,0.45,0.003323707632979349,1
16830,0.47,0.00021123851117347436,1
16830,0.06,0.00019329906471341236,1
16830,0.38,0.0001864193806846322,1
16830,0.0,0.00017961409947144798,1
16830,0.46,0.003320965955082201,1
16830,0.04,0.0001919082325430221,1
16830,0.06,0.00019275511678997913,1
16830,0.39,0.0007304559765546211,1
16830,0.5,0.007878322760321937,1
16830,0.51,0.9958053391600247,1
16830,0.41,0.0001970148319566813,1
16830,0.41,0.0007214718345811117,1
16830,0.39,0.0007298981501079972,1
16830,0.58,0.9647576458663011,1
16830,0.51,0.9468129983430372,1
16830,0.0,0.00017423465942365977,1
16830,0.41,0.00019680462860646535,1
16830,0.08,0.0001939182824238254,1
16830,0.41,0.00019646391096758895,1
16830,0.36,0.0008011587924968732,1
16830,0.0,0.00017423465942365977,1
16830,0.01,0.00018902359789082555,1
16830,0.45,0.0023435946326986453,1
16830,0.04,0.00019015436369529005,1
16830,0.0,0.00017992413331332198,1
16830,0.42,0.003744340579092279,1
16830,0.45,0.00234454325337785,1
16830,0.39,0.00018465412163098626,1
16830,0.46,0.0013381651780211424,1
16830,0.45,0.003325070626518904,1
16830,0.41,0.00019545263570180845,1
16830,0.46,0.003321017378180038,1
16830,0.41,0.00019628453349353236,1
16830,0.08,0.0001909486988833123,1
16830,0.0,0.0001826410949351974,1
16830,0.09,0.00019441756040262714,1
16830,0.51,0.9414032838345848,1
16830,0.42,0.0037458327016528566,1
16830,0.1,0.00019408766227064188,1
16830,0.48,0.0034672930211276116,1
16830,0.39,0.00018472391881170112,1
16830,0.38,0.00018669106419940722,1
16830,0.09,0.00019414097219469208,1
16830,0.01,0.00018375855950781701,1
16830,0.48,0.01723539535498271,1
16830,0.48,0.0018815687334098135,1
16830,0.45,0.0023448461087258463,1
16830,0.51,0.9628562216543453,1
16830,0.29,0.0007397866990701965,1
16830,0.04,0.00019013202186463543,1
16830,0.0,0.00017423465942365977,1
16830,0.45,0.001281635760470931,1
16830,0.38,0.00019481775236902278,1
16830,0.04,0.00018959431519692188,1
16830,0.4,0.00018457110651388513,1
16830,0.07,0.0001904607181976602,1
16830,0.44,0.0002212344984506645,1
16830,0.04,0.00018975663689003484,1
16830,0.3,0.0007397866990701965,1
16830,0.42,0.00018476809086876884,1
16830,0.38,0.00018657712519295797,1
16830,0.04,0.00018772022322622567,1
16830,0.45,0.0022501591830885286,1
16830,0.0,0.00017423465942365977,1
16830,0.04,0.00018935239262021648,1
16830,0.05,0.00019228218059848641,1
16830,0.14,0.00018748495347173667,1
16830,0.39,0.0007307174309741741,1
16830,0.36,0.0006997445874948045,1
16830,0.39,0.0007130903069192163,1
16830,0.37,0.00018560980749513566,1
16830,0.35,0.0007052291697048029,1
16830,0.49,0.002590636270022125,1
16830,0.46,0.0033154031241811378,1
16830,0.37,0.0008270019595413383,1
16830,0.37,0.00018532540234218774,1
16830,0.07,0.0001906256629109447,1
16830,0.43,0.0037429579846252475,1
16830,0.0,0.00017423465942365977,1
16830,0.41,0.0007211920659230118,1
16830,0.5,0.0231981451918231,1
16830,0.47,0.00020995595769976596,1
16830,0.45,0.002207100625640086,1
16830,0.01,0.00018402287229015072,1
16830,0.04,0.00019145269564730413,1
16830,0.35,0.0007040686206870246,1
16830,0.38,0.0007122148826363783,1
16830,0.35,0.0007397866990701965,1
16830,0.09,0.0001945534749778929,1
16830,0.09,0.00018804426140126877,1
16830,0.04,0.00018963057214535945,1
16830,0.05,0.00019840318528551208,1
16830,0.18,0.00020956341781757339,1
16830,0.51,0.995369534410708,1
16830,0.41,0.0001950033740571095,1
16830,0.35,0.0007039073555757701,1
16830,0.06,0.00019274671180633305,1
16830,0.04,0.00019148047634993297,1
16830,0.1,0.0002035118933768212,1
16830,0.0,0.000177678925799411,1
16830,0.0,0.00017835107009987319,1
16830,0.0,0.00018243138389275286,1
16830,0.38,0.0007123560268915262,1
16830,0.56,0.9781206671711059,1
16830,0.39,0.0008437921811383357,1
16830,0.0,0.00018081333095520285,1
16830,0.0,0.00017423774558083976,1
16830,0.09,0.0001880278070126833,1
16830,0.44,0.0001974023277870997,1
16830,0.49,0.0030908377925090743,1
16830,0.35,0.0007019291172601579,1
16830,0.45,0.002231456211026629,1
16830,0.39,0.0007308788219361283,1
16830,0.06,0.00019287701287712145,1
16830,0.37,0.00018527885018424113,1
16830,0.0,0.00017717716505606708,1
16830,0.36,0.00018553902784298023,1
16830,0.51,0.9785563415532501,1
16830,0.36,0.0001855417397021557,1
16830,0.47,0.001564240988395596,1
16830,0.4,0.0007873272280457226,1
16830,0.0,0.00017423465942365977,1
16830,0.43,0.003743274149429461,1
16830,0.0,0.00017423465942365977,1
16830,0.5,0.010607536923535029,1
16830,0.39,0.0007091903209217231,1
16830,0.41,0.00019613144964484512,1
16830,0.0,0.0001813669644290543,1
16830,0.02,0.00018884632853258758,1
16830,0.06,0.000192439216758614,1
16830,0.06,0.0001933306712470363,1
16830,0.06,0.00019309840803899227,1
16830,0.09,0.00019414669615888287,1
16830,0.51,0.9765871066227247,1
16830,0.0,0.0001821192870078304,1
16830,0.06,0.00019265917619562648,1
16830,0.41,0.000721399070529694,1
16830,0.18,0.00020585441804624137,1
16830,0.05,0.000190409212193369,1
16830,0.36,0.0008293509115492792,1
16830,0.0,0.00017423465942365977,1
16830,0.37,0.0007073981639532178,1
16830,0.04,0.00018833617936388786,1
16830,0.41,0.00019726575212362566,1
16830,0.41,0.00019649099376729627,1
16830,0.36,0.0008011318567901887,1
16830,0.06,0.00019237258795755228,1
16830,0.14,0.00020236895108585788,1
16830,0.38,0.0007122075826607909,1
16830,0.0,0.00017423465942365977,1
16830,0.41,0.00019562383428942888,1
16830,0.0,0.00018064802254145283,1
16830,0.32,0.00018692001433812087,1
16830,0.29,0.0007397866990701965,1
16830,0.41,0.00019488589506531386,1
16830,0.45,0.0010000694675661391,1
16830,0.0,0.0001761453098547747,1
16830,0.23,0.00018727426782438178,1
16830,0.45,0.001225500819741023,1
16830,0.52,0.9958014300568516,1
16830,0.51,0.992480584859726,1
16830,0.41,0.0001954905836933256,1
16830,0.5,0.02806504100959478,1
16830,0.51,0.830446021471021,1
16830,0.0,0.00017565203167293036,1
16830,0.41,0.00019581376032105726,1
16830,0.46,0.0033147291883261916,1
16830,0.51,0.987242021623921,1
16830,0.04,0.0001912976852334967,1
16830,0.38,0.00018644132256236202,1
16830,0.0,0.00018307864994385664,1
16830,0.19,0.00020891550109308985,1
16830,0.35,0.0007054132397630701,1
16830,0.0,0.00017440842517833454,1
16830,0.09,0.00018802960840489259,1
16830,0.0,0.00018284977668651223,1
16830,0.46,0.003318011170205821,1
16830,0.02,0.00018918873562491292,1
16830,0.04,0.00019011239569989902,1
16830,0.06,0.00019294052364668125,1
16830,0.48,0.003363652317685208,1
16830,0.08,0.00019098026687121687,1
16830,0.0,0.00017423465942365977,1
16830,0.5,0.023492602426345374,1
16830,0.48,0.0033624131698125432,1
16830,0.18,0.00020784224578270432,1
16830,0.0,0.00018344427334969046,1
16830,0.52,0.9958007052262308,1
16830,0.51,0.995368595991576,1
16830,0.04,0.00019011908823926465,1
16830,0.06,0.00019294297303743978,1
16830,0.4,0.0001850947688864271,1
16830,0.06,0.00019337181404499956,1
16830,0.0,0.00017853115908835198,1
16830,0.49,0.003358177526529587,1
16830,0.41,0.00018494171291512037,1
16830,0.45,0.0026532997115051994,1
16830,0.0,0.00018003877829761322,1
16830,0.03,0.00018879548023509763,1
16830,0.09,0.00019413984095883173,1
16830,0.0,0.00017738890118277457,1
16830,0.41,0.00019670643384552726,1
16830,0.08,0.00019112752159202866,1
16830,0.04,0.000190212320245305,1
16830,0.0,0.00018111847952763063,1
16830,0.51,0.9924754708672877,1
16830,0.56,0.9781210356003787,1
16830,0.19,0.00020890510888971745,1
16830,0.5,0.005588211239426974,1
16830,0.45,0.00223079466583229,1
16830,0.48,0.0014735863769427143,1
16830,0.38,0.0007117162691467685,1
16830,0.0,0.00017898306292362623,1
16830,0.5,0.007874664823353207,1
16830,0.08,0.0001910956911409348,1
16830,0.06,0.00019285845294094423,1
16830,0.04,0.00019198492996178002,1
16830,0.06,0.00019117203188775153,1
16830,0.0,0.00018193256999641603,1
16830,0.44,0.00022126026406431884,1
16830,0.4,0.000799261531210991,1
16830,0.38,0.0001947550592953919,1
16830,0.41,0.00019537668011556554,1
16830,0.08,0.00018772988137384083,1
16830,0.09,0.00019406092250805074,1
16830,0.48,0.001881900717504343,1
16830,0.05,0.00019122661708689397,1
16830,0.05,0.00019029876712540556,1
16830,0.52,0.9335642297801798,1
16830,0.38,0.00018522573737265153,1
16830,0.45,0.0022502914893590205,1
16830,0.45,0.0033248267794131264,1
16830,0.38,0.0007147854081080694,1
16830,0.1,0.0001943671944431813,1
16830,0.38,0.0007151035424071453,1
16830,0.35,0.0007013754985640415,1
16830,0.06,0.0001986554393306076,1
16830,0.0,0.00018202003919097286,1
16830,0.04,0.00019195460461633035,1
16830,0.36,0.0007011521546682408,1
16830,0.18,0.00020963134376189558,1
16830,0.04,0.00018867903032149605,1
16830,0.41,0.0007228266541275472,1
16830,0.45,0.002317354027699491,1
16830,0.0,0.00017423465942365977,1
16830,0.45,0.0002417379636841095,1
16830,0.51,0.6718271315226109,1
16830,0.51,0.9834008585990047,1
16830,0.48,0.00368764219434066,1
16830,0.18,0.0002096925011205302,1
16830,0.0,0.00018095879757903117,1
16830,0.06,0.0001912214795937126,1
16830,0.41,0.0001849282861117105,1
16830,0.4,0.0001850669266903252,1
16830,0.0,0.0001815425154253,1
16830,0.48,0.0036371909178634517,1
16830,0.41,0.00019650900572789495,1
16830,0.05,0.00019036123592734616,1
16830,0.06,0.00018814515260944564,1
16830,0.47,0.00021022842333542836,1
16830,0.35,0.0007032052988617871,1
16830,0.0,0.00017423465942365977,1
16830,0.51,0.9957345102738957,1
16830,0.03,0.0001892834384473144,1
16830,0.0,0.0001750921635912523,1
16830,0.0,0.00017447037390960928,1
16830,0.37,0.00018528203949486232,1
16830,0.45,0.0022069726623804983,1
16830,0.53,0.9989309449231341,1
16830,0.4,0.0001849997124188072,1
16830,0.36,0.0007006663134079089,1
16830,0.38,0.0007174114632989394,1
16830,0.5,0.03155655333425688,1
16830,0.03,0.00018878069993551083,1
16830,0.35,0.0007050579016166544,1
16830,0.47,0.003312324529509122,1
16830,0.43,0.0037440026554544387,1
16830,0.08,0.00018806713135013922,1
16830,0.0,0.00017423465942365977,1
16830,0.3,0.0007397866990701965,1
16830,0.0,0.00017790407815492648,1
16830,0.41,0.00019498605618360136,1
16830,0.3,0.0007397866990701965,1
16830,0.49,0.002175259272798657,1
16830,0.36,0.0006979090438806964,1
16830,0.0,0.00017903101242427319,1
16830,0.0,0.0001761852595064091,1
16830,0.04,0.00018942682422579604,1
16830,0.35,0.0007036781821552166,1
16830,0.04,0.00019149386494058044,1
16830,0.38,0.00018656062969964844,1
16830,0.45,0.0012815364369854307,1
16830,0.35,0.0007033174234288324,1
16830,0.0,0.00017963077073410958,1
16830,0.0,0.00018209841164582529,1
16830,0.38,0.0001866254388808755,1
16830,0.35,0.0007038373944163687,1
16830,0.45,0.0026527941883974487,1
16830,0.31,0.0008123846934975557,1
16830,0.47,0.0018046072406734928,1
16830,0.41,0.00019499369341479674,1
16830,0.38,0.0007108511627439421,1
16830,0.45,0.001713780842787914,1
16830,0.13,0.00018753741563477862,1
16830,0.5,0.007876263347504516,1
16830,0.09,0.0001876312597443748,1
16830,0.04,0.0001921174280261462,1
16830,0.38,0.0007134490729587684,1
16830,0.09,0.0001942439214829674,1
16830,0.38,0.00018646829382482563,1
16830,0.14,0.00020490175004584649,1
16830,0.36,0.0007008607642157884,1
16830,0.02,0.0001892082167064403,1
16830,0.08,0.00019104161907390068,1
16830,0.04,0.00018967408007780824,1
16830,0.44,0.00022126781485198334,1
16830,0.08,0.00019105697742575255,1
16830,0.04,0.00019177450677728262,1
16830,0.37,0.00018555836499900888,1
16830,0.4,0.00018506640821107067,1
16830,0.38,0.000709951904351172,1
16830,0.46,0.003323351678008652,1
16830,0.51,0.9869858417047372,1
16830,0.04,0.00018972856615701188,1
16830,0.42,0.00020075266295550617,1
16830,0.04,0.00018970472133137496,1
16830,0.01,0.00018378795885024978,1
16830,0.36,0.0007397866990701965,1
16830,0.0,0.00017423465942365977,1
16830,0.53,0.9530118743233137,1
16830,0.0,0.00018131563166593932,1
16830,0.18,0.00020924055928751286,1
16830,0.02,0.00018447259275260907,1
16830,0.0,0.0001824476206520493,1
16830,0.0,0.00018284558491878675,1
16830,0.39,0.0007314027392040535,1
16830,0.08,0.00019388576072608234,1
16830,0.32,0.00018687509759917142,1
16830,0.5,0.024082776269680098,1
16830,0.41,0.00019551017257796234,1
16830,0.5,0.0037502474304201153,1
16830,0.0,0.00017570810876843,1
16830,0.45,0.0022423221263292883,1
16830,0.46,0.0033156510871756124,1
16830,0.0,0.000177379624186841,1
16830,0.48,0.003687317765556745,1
16830,0.39,0.0007289048731532632,1
16830,0.41,0.00019522352473236494,1
16830,0.45,0.003325035941432379,1
16830,0.5,0.007871986131899572,1
16830,0.14,0.00018750920677200608,1
16830,0.41,0.00019584523220376467,1
16830,0.0,0.00017835909530878802,1
16830,0.05,0.00019032647228002582,1
16830,0.45,0.002343020765432405,1
16830,0.5,0.003750914550581536,1
16830,0.41,0.00019567255203515368,1
16830,0.5,0.003750236548329458,1
16830,0.0,0.00018324289636546072,1
16830,0.09,0.0001942392204706105,1
16830,0.41,0.00019561182399346902,1
16830,0.34,0.0007354392805384046,1
16830,0.06,0.00019297177982229748,1
16830,0.04,0.00018979861420052817,1
16830,0.41,0.00019563541539107656,1
16830,0.42,0.0001995489504496933,1
16830,0.45,0.0005835908721595193,1
16830,0.04,0.00019128436378122154,1
16830,0.0,0.00017604521977852136,1
16830,0.37,0.00019472724769878272,1
16830,0.04,0.00019181410364083038,1
16830,0.0,0.0001776811103710749,1
16830,0.18,0.0002096942276383409,1
16830,0.39,0.0007201869809964698,1
16830,0.5,0.09766953812017319,1
16830,0.51,0.9924784298219321,1
16830,0.0,0.00018071563398815025,1
16830,0.49,0.0014974550846472796,1
16830,0.41,0.00019708809838856134,1
16830,0.5,0.028068282448760033,1
16830,0.49,0.0033592123086784178,1
16830,0.0,0.00018052340508986807,1
16830,0.41,0.00019492213737936433,1
16830,0.35,0.00020143061847648034,1
16830,0.38,0.0001948236428766429,1
16830,0.37,0.0001854480124598626,1
16830,0.4,0.0008407303733755617,1
16830,0.37,0.00018586329388009821,1
16830,0.37,0.00018543137638889383,1
16830,0.41,0.00019624256460427526,1
16830,0.0,0.0001835183667689441,1
16830,0.07,0.00019062182732641945,1
16830,0.35,0.00018617738485963064,1
16830,0.39,0.0007169186625201313,1
